#############################################   SD   ############################################# 
###Rule: AcceptableUnit
##### FR
profile=instructions-test	lang=FR	ruleName=AcceptableUnit	tag=	target_text=DC 1503 déclinaison : Km 470,815 Km 470,943 Filet F33 Km 471,400 Km 471,509.	description=	severity=
profile=instructions-test	lang=FR	ruleName=AcceptableUnit	tag=	target_text=L'utilisation d'une vitesse de 30 Kms / h est admise.	description=Le symbole de l'unité n'est pas approuvé : "30 Kms".	severity=
profile=instructions-test	lang=FR	ruleName=AcceptableUnit	tag=	target_text=L'utilisation d'une vitesse de 30,50 KM. / h est admise.	description=Le symbole de l'unité n'est pas approuvé : "30,50 KM".	severity=
profile=instructions-test	lang=FR	ruleName=AcceptableUnit	tag=	target_text=L'utilisation d'une vitesse de 30 km / h est admise.	description=	severity=
profile=instructions-test	lang=FR	ruleName=AcceptableUnit	tag=	target_text=L'utilisation d'une vitesse de 30 kilomètres / h est admise.	description=	severity=
profile=instructions-test	lang=FR	ruleName=AcceptableUnit	tag=	target_text=Arrêt prévu au Km 10.	description=	severity=
profile=instructions-test	lang=FR	ruleName=AcceptableUnit	tag=	target_text=Arrêt prévu au KM10.	description=Le symbole de l'unité n'est pas approuvé : "KM10".	severity=
profile=instructions-test	lang=FR	ruleName=AcceptableUnit	tag=	target_text=Arrêt prévu au Kilometres10.	description=Le symbole de l'unité n'est pas approuvé : " Kilometres10".	severity=
profile=instructions-test	lang=FR	ruleName=AcceptableUnit	tag=	target_text=Arrêt prévu au km 10.	description=	severity=
profile=instructions-test	lang=FR	ruleName=AcceptableUnit	tag=	target_text=L'utilisation d'une vitesse de 30 kilomètres / h est admise.	description=	severity=
profile=instructions-test	lang=FR	ruleName=AcceptableUnit	tag=	target_text=Découper une bande de 10 CMS.	description=Le symbole de l'unité n'est pas approuvé : "10 CMS".	severity=
profile=instructions-test	lang=FR	ruleName=AcceptableUnit	tag=	target_text=Découper une bande de 10 Cm.	description=Le symbole de l'unité n'est pas approuvé : "10 Cm".	severity=
profile=instructions-test	lang=FR	ruleName=AcceptableUnit	tag=	target_text=Découper une bande de 10 Centimètres.	description=Le symbole de l'unité n'est pas approuvé : "10 Centimètres".	severity=
profile=instructions-test	lang=FR	ruleName=AcceptableUnit	tag=	target_text=Découper une bande de 10 centimètres.	description=	severity=
profile=instructions-test	lang=FR	ruleName=AcceptableUnit	tag=	target_text=Découper une bande de 10 cm.	description=	severity=
profile=instructions-test	lang=FR	ruleName=AcceptableUnit	tag=	target_text=CM 10 : faire une marque.	description=Le symbole de l'unité n'est pas approuvé : "CM 10".	severity=
profile=instructions-test	lang=FR	ruleName=AcceptableUnit	tag=	target_text=Proche du Centimètre 10 : faire une marque.	description=Le symbole de l'unité n'est pas approuvé : " Centimètre 10".	severity=
profile=instructions-test	lang=FR	ruleName=AcceptableUnit	tag=	target_text=Centimètre 10 : faire une marque.	description=	severity=
profile=instructions-test	lang=FR	ruleName=AcceptableUnit	tag=	target_text=Arrêt prévu au cm 10.	description=	severity=
profile=instructions-test	lang=FR	ruleName=AcceptableUnit	tag=	target_text=Découper une bande de 10MM.	description=Le symbole de l'unité n'est pas approuvé : "10MM".	severity=
profile=instructions-test	lang=FR	ruleName=AcceptableUnit	tag=	target_text=Découper une bande de 10 Mm.	description=Le symbole de l'unité n'est pas approuvé : "10 Mm".	severity=
profile=instructions-test	lang=FR	ruleName=AcceptableUnit	tag=	target_text=Découper une bande de 1 500 Mm.	description=Le symbole de l'unité n'est pas approuvé : "1 500 Mm".	severity=
